GEOID,x,y,population
12011020411,-80.26197528349394,26.219073746950833,7497
12011010102,-80.08806157367916,26.29788017033623,2967
12011110402,-80.23834837282122,25.976881493547324,5147
12011010304,-80.113455176149,26.30105669527076,4341
12011010401,-80.16157861034594,26.322804730685935,5015
12099006605,-80.10245117322138,26.47705357424421,5301
12099006801,-80.08416768588859,26.449134943413767,6298
12099006906,-80.08140146425833,26.43198456115068,4558
12099006907,-80.10603321256724,26.452489091369507,3380
12099006908,-80.10674828869128,26.442949368685376,4826
12099006909,-80.11393049335605,26.462760215241687,2519
12099006910,-80.10002858948343,26.465087309854482,2091
12011010402,-80.15584413267129,26.311477595186314,3158
12011020501,-80.21425819261084,26.22624850674045,5764
12011020502,-80.1955190089324,26.220411915579277,7337
12011030100,-80.09019443236038,26.268503982517156,4597
12011030301,-80.13135517202114,26.26856863405844,3224
12086007101,-80.24911679962466,25.731946044317937,2590
12099006911,-80.09560596833481,26.432453049668485,3119
12099006912,-80.11106521088445,26.4316684920782,3914
12099007006,-80.13383004682483,26.40196212439346,4432
12099007008,-80.1347352539646,26.38692180331914,4726
12011010405,-80.15016133896586,26.28254862227822,7202
12011010502,-80.18652659323473,26.32272139057805,4017
12011030302,-80.12226709310775,26.263389785409313,8602
12011030401,-80.13223667884704,26.252248276433992,3814
12011030402,-80.13296782466963,26.23861838523689,3788
12086000501,-80.26901772594772,25.920031991917185,7871
12086000503,-80.25264472469225,25.88603677462763,8150
12086000602,-80.28496042144525,25.875971486197884,5694
12086000603,-80.28183646673938,25.865924490221577,5335
12086000604,-80.26666851080637,25.863675788236172,6813
12086000605,-80.2658834067452,25.851192422597048,4338
12086008418,-80.37400581568033,25.69908072053449,2814
12086990000,-80.17651084119085,25.58462861127311,0
12071040314,-81.58070134896396,26.581261060443758,2772
12071040207,-81.5903137784912,26.620479194098138,4354
12071040125,-81.67026323093216,26.620852402926257,2127
12071040121,-81.74584369884053,26.614938073501083,4313
12071040122,-81.72817812652966,26.594690470248885,7461
12071050206,-81.81294261944953,26.474336668146854,3444
12011030500,-80.14544479407132,26.254831428644415,5445
12011030702,-80.1789824486855,26.238779202528864,3413
12011010603,-80.25888405186876,26.294489919576456,5651
12011010604,-80.24283995839566,26.29405535501747,4742
12011010605,-80.21903130092741,26.29379664008723,7305
12011010606,-80.1942012006917,26.2870576285911,7651
12011010607,-80.17757465273498,26.289038503640924,10533
12011030703,-80.17740122553668,26.266861865801275,4317
12011030704,-80.17575883584517,26.255760989764596,5095
12011030801,-80.13719883240995,26.220311879131817,8879
12011010701,-80.12705024373159,26.289226690336474,6306
12011010702,-80.11713484284907,26.286630537971664,9957
12086013800,-80.33519289209256,25.8730744880183,8260
12011010800,-80.10319256770799,26.286100654234794,7811
12035060211,-81.23785284873533,29.533759694981928,6741
12035060210,-81.25567552668753,29.53836463211901,4398
