GEOID,x,y,population
22055001407,-92.03622295715977,30.176090533271942,6054
22055001500,-92.02832471565962,30.198531799550246,5344
22055001700,-92.05866503957301,30.17927609076443,7625
22055001902,-92.10828956388335,30.223184890875167,6880
22055001903,-92.11705614639747,30.196360191414097,6350
22055001904,-92.08361080735126,30.195883625419555,4337
22055001905,-92.1178142183669,30.154197226201752,6261
22065960500,-91.19148861205187,32.3967830763318,2500
22105954501,-90.46173345181806,30.465053061521736,6107
22101040200,-91.19464829013026,29.71673864182824,5031
22119031200,-93.45820920333276,32.96769374425528,2748
22119032100,-93.25432104081746,32.51862843619201,6984
22119031700,-93.30466123972585,32.60807184092405,3485
22119031600,-93.28558117144722,32.69710991198419,2959
22119031100,-93.3045874958627,32.903730080367666,1894
22119032000,-93.26496350838977,32.610841758909935,3254
22119031500,-93.39512122609817,32.59086039362935,5461
22119031400,-93.40854620798689,32.845150577138796,3464
22119031300,-93.45575685556524,33.00385067717048,4993
22119031800,-93.29251460231295,32.626648496142124,2607
22119031900,-93.27919917236946,32.61230168927595,2194
22115950400,-93.27404441694897,31.154416607715152,3424
22115950600,-93.27948502182667,31.107979722591026,3791
22115950200,-93.34035982201958,31.280625699881185,5078
22115950500,-93.29032407763536,31.11737105893347,6141
22115950900,-93.31617770978536,30.9732902090199,7593
22115950800,-93.02743024125029,30.961045547399493,4251
22115950100,-93.03153317972581,31.235996952437368,5496
22115950300,-93.44618486693287,31.05407742091483,4349
22113990000,-92.32222010592194,29.532598228952306,0
22113950901,-92.10820986753119,29.941624806951683,3381
22115950704,-93.22763714343513,31.06448117641733,4186
22115950703,-93.21277297674456,31.095124998718397,2432
22001961000,-92.3786102506597,30.197303577534335,4988
22001960800,-92.34910809598757,30.23794898151757,5147
22001960700,-92.28735893853306,30.243495791426472,4820
22001960200,-92.39587137021766,30.41592476488227,5627
22001960300,-92.57655943230237,30.361270229839135,3494
22001960400,-92.44212120421287,30.284040095101105,7116
22001960600,-92.23088872725712,30.242194653250777,5960
22001960100,-92.21719319077603,30.41012912943824,6187
22001961200,-92.36149775873453,30.13970866999302,3428
22001961100,-92.51876271898124,30.14768805426518,3740
22001960900,-92.40554695566398,30.21143051614836,4974
22001960500,-92.2342874036473,30.318355064542445,7126
22113951002,-92.0548536215111,29.86950978596813,3385
22113950902,-92.04340930508812,30.015468575922576,8720
22113951001,-92.02717252498636,29.961446536751463,4647
22051990100,-89.98037743085584,29.189131336643094,0
22115950701,-93.0557422616399,31.07990125809719,1552
22115950702,-93.2278210817276,31.043916155042965,3613
22071007606,-90.11803480514958,30.015872835050953,4090
22121020300,-91.34544764297098,30.494233143701116,5972
22121020100,-91.20708370307587,30.452106495310286,4273
22121020200,-91.22787158262247,30.483858602942366,3431
22041950300,-91.7337775554225,32.17136775412011,5425
22041950600,-91.71163362337157,31.948228189462522,2267
22041950500,-91.82677436021709,32.03636250032187,1535
22041950400,-91.59150720186801,32.068854167085746,2711
22041950100,-91.61826123111564,32.30957312080399,3977
22041950200,-91.734458650448,32.152986245642325,4473
22057020702,-90.91587411244498,29.763887672919044,3508
22057021400,-90.36321178690183,29.517987053718652,4082
22057021200,-90.32832676636292,29.256450365582324,4630
22057021602,-90.48803899632476,29.542297471796605,4004
22057021000,-90.48358479943018,29.730390718178306,3188
22047953000,-91.1769288945285,30.10649625628838,2270
22047953101,-91.24023518118875,30.269615518036712,5862
22047952900,-91.31310342188786,30.17080729516628,5741
22047953102,-91.17468682573991,30.263281196877454,1997
22047952600,-91.55552165490442,30.444065160095075,2767
22047952700,-91.4407354177214,30.314095354411474,6157
22057021800,-90.59666606893386,29.712466362983566,4834
22057020800,-90.69620392875167,29.833638673653123,3439
22057021700,-90.54176588489536,29.634012850592065,4008
22057020202,-90.79027258433212,29.772255508274526,3717
22057020900,-90.66420970671084,29.747440015129808,2096
22057021100,-90.18372518327335,29.407883423278,6915
22057021300,-90.27908796162141,29.38696388307127,2332
22057021601,-90.6068564190316,29.646148618788924,7609
22057020100,-90.8281081452772,29.792492116279718,2682
22057020400,-90.81592573426184,29.78488252788276,2149
22071000617,-89.99302341017705,29.898549139074944,5030
22099020800,-91.78658070603356,30.13506182228374,3042
22099020100,-91.62912286711894,30.22589185135177,5352
22099020400,-91.82242636204089,30.205007878155204,6225
22099020200,-91.88879925762416,30.367669255725357,7533
22099021000,-91.2705626318621,29.84655217231153,1562
22099020600,-91.89035076390445,30.11795668751402,6325
22099020900,-91.84610240299139,30.07421112608478,1834
22057020500,-90.84219199711104,29.777961296186195,6213
22057020600,-90.84350875352895,29.79567197446507,2392
22057021500,-90.3760203291131,29.571493345033648,5308
22091951100,-90.71031274313403,30.91045112428414,3733
22091951200,-90.71032784095364,30.73291424730139,6776
22021000200,-92.22014193596276,32.115842303995905,2904
22021000300,-92.08697292836013,31.9948797438544,4583
22021000100,-92.00034451457735,32.128319681141406,2513
22109001000,-90.60708938262604,29.558326321193306,5823
22109000102,-90.78489414553869,29.702240614409437,4277
22109001201,-90.6192838541661,29.511970801929213,2738
22109001400,-91.01030704625967,29.34144047962889,3188
22109000101,-90.83806132930545,29.734524022007204,5926
22109001300,-90.7868315703933,29.2571208864684,8403
22109001500,-91.02550312592705,29.52336319493674,7330
22109001700,-90.8217124169331,29.646814776865295,11048
22109001600,-90.9803758953011,29.634735202397867,2470
22109001100,-90.50287305179658,29.336276432968255,3866
22109001202,-90.62042754944996,29.183165350394972,3674
22051027701,-90.14265867065103,29.865645050215154,5496
22109000201,-90.78442658153082,29.654922031027578,4268
22109000202,-90.74289688430926,29.659246272587126,7192
22109000300,-90.75171617133425,29.613313285930133,5831
22017980000,-93.8251544038745,32.44595342652772,0
22017025200,-93.7609135585575,32.49961100468198,897
22079012700,-92.414620268641,31.248553788520685,2905
22079012600,-92.46029237826733,31.27803059954782,2365
22079013200,-92.30264837698988,31.265778803601105,8482
22079011700,-92.44153996283733,31.335893935123817,2525
22079012200,-92.46743124046424,31.297748448895934,3587
22079011300,-92.43509383692611,31.372188785763424,2431
22079013100,-92.41045498277839,31.310186511195223,2503
22079013600,-92.75913938238455,31.01819412380224,2970
22079010400,-92.52099353158644,31.382254745301267,2322
22079012500,-92.46145482792767,31.248382354587438,6643
22079013300,-92.32559754660997,31.08890436721299,4575
22079013400,-92.55438687471845,31.16246827841183,3447
22079013000,-92.38931465199892,31.25886353942844,2403
22079010700,-92.62564282859137,31.2708031653317,4249
22079010600,-92.7843404320884,31.321340058033137,4772
22079013500,-92.55421706379722,31.007104093666342,6048
22079011500,-92.39421177831962,31.342730444994153,7381
22079010100,-92.2047881363256,31.38099424517555,9880
22079012800,-92.44103688571637,31.275962524960413,910
22079010500,-92.61151930606142,31.349837125323056,5853
22079012100,-92.45821272625263,31.292602219615578,3015
22121020402,-91.27872924192681,30.383159545393312,6741
22121020401,-91.21703380516328,30.36032503965795,5101
22017023904,-93.72258435964592,32.43191578106479,3008
22017025406,-93.90876996542013,32.54628594361108,4527
22017023905,-93.7109080321143,32.41736195581607,4795
22017025405,-93.86904632831497,32.58447622826204,4544
22071001748,-89.95539808114748,30.025426002538058,4731
22109000500,-90.71708252385616,29.631554939725326,6120
22109000600,-90.68440094612379,29.61132010337447,5400
22109000700,-90.67725895916556,29.580982249488564,5995
22109000800,-90.69526402463305,29.57898705194316,5511
22071001747,-89.95392710569276,30.040105094080438,4307
22071001750,-89.91692525711086,30.037693260451586,3770
22109000900,-90.7248188661082,29.581317649991263,4855
22083970100,-91.49979084453915,32.45152291887239,2953
22083970600,-91.85867723227906,32.2892871157287,3883
22083970300,-91.67435168009423,32.50373460745526,3150
22083970500,-91.74952050992253,32.483231651311016,4947
22083970400,-91.87263028457612,32.45008208433866,3534
22083970200,-91.53968103249521,32.499314492661505,2152
22009030800,-91.98755745190448,30.916538159053143,2579
22051024201,-90.1879040128928,29.97228594454892,2056
22033980000,-91.15083543529494,30.53303876262472,0
