GEOID,x,y,population
06001442700,-122.00810964217938,37.537151412126434,3025
06001442800,-121.993100433947,37.529361882760185,2928
06037204920,-118.19749758309929,34.01750042106241,2723
06037205110,-118.21429858675924,34.02450588220236,3916
06037205120,-118.21179571030896,34.018754588735405,3428
06037206010,-118.23122232993472,34.06882191621191,3586
06037206020,-118.23173873883201,34.05754610368751,8116
06037206050,-118.22279204555103,34.03151751192181,2180
06037207400,-118.24559004747898,34.05577402791043,1065
06001442900,-121.97483749918915,37.51840948895317,7909
06037192410,-118.31810078052833,34.07985775273371,3895
06037192510,-118.30685682792526,34.07986907862138,3796
06037192520,-118.30249715923021,34.07992553141307,5033
06037192610,-118.29615394220212,34.08136495656808,4432
06037192700,-118.28810638917086,34.08001338291714,3849
06037194500,-118.36959580518872,34.07817520929142,1942
06037195100,-118.26681961070679,34.10082491169631,5028
06037195300,-118.28368936846364,34.099250547104624,3431
06001443001,-121.95152382664098,37.51842189068584,2814
06001443002,-121.9605917532313,37.51683445712983,6822
06001443102,-121.92714881424922,37.507224707818274,4788
06001443301,-121.91295585001349,37.47073280037694,4163
06037137501,-118.5768032477948,34.1649343664619,4397
06037137502,-118.59769271665199,34.16345184185295,4627
06001444100,-122.03633518710421,37.551232957844725,7752
06001444200,-122.04572826570785,37.54254343576129,6969
06037195500,-118.264612256136,34.088186534327946,5104
06037195600,-118.26554824259196,34.0808254217198,3354
06037195710,-118.2686023616382,34.07472919101862,4573
06037195720,-118.26337739011493,34.073757181124414,2187
06001444400,-122.03533764979413,37.53623156577051,4986
06037195802,-118.27769606280265,34.07567052036732,2734
06001444500,-122.02736533191079,37.53426558871277,7354
06001450200,-121.91544025956516,37.72245539883233,6252
06001450300,-121.91779444202125,37.71087397791014,5161
06037137504,-118.57205925533496,34.14803912351868,1960
06037138000,-118.59104974825705,34.148800942702294,4501
06037139200,-118.5246447400956,34.17569616790952,5869
06067002300,-121.49383111876689,38.55717080799014,3280
06067002400,-121.49733823616765,38.544831316212374,4571
06037143200,-118.3720618958495,34.14943991203544,4295
06037143300,-118.38669396896397,34.15293781796326,6851
06037201301,-118.18783875109284,34.08824221704005,3918
06037201302,-118.18388179987548,34.097882069515336,4190
06037201401,-118.18482482032339,34.08021135565021,4764
06037201402,-118.1877681056492,34.06891069082977,5115
06037139301,-118.5581268225021,34.17815359934808,4603
06037139302,-118.53836558347297,34.1767231260496,5389
06037139502,-118.5263111933813,34.162840282788565,3021
06037139600,-118.51010007737625,34.1640600085837,5019
06037139701,-118.49571976010085,34.15734292407467,5521
06037139801,-118.54558031769162,34.15272086546359,3232
06013324002,-122.06056062535377,37.951499101391605,5603
06013320004,-122.07740920050936,38.00207604988226,6380
06013336201,-122.04750229100969,37.960462574477596,4230
06013338203,-122.05409467523,37.92563332197963,5526
06013338204,-122.04709858358301,37.918874848835266,6141
06013355116,-121.8811498559627,37.773322360344224,8105
06013345204,-122.042196860012,37.835230925216955,4005
06013345203,-122.02255772615658,37.80523940191711,6935
06013345112,-121.92742389495623,37.761435216230865,6017
06013345113,-121.94178810898043,37.79556742829806,4446
06037143400,-118.40906507237607,34.15367697597766,6443
06037143500,-118.40708893749775,34.14775700574121,4977
06037181000,-118.2028258391763,34.143990957768466,6277
06037181500,-118.19285153265689,34.13478117945703,3915
06037181600,-118.2097406479895,34.12972336419578,4691
06037183101,-118.18178720659849,34.12250706097634,3806
06001441402,-122.03987306640933,37.582379274945794,5438
