GEOID,x,y,population
20083461100,-99.89793599503388,38.08748384738987,1875
20135956200,-99.9098070451276,38.37378622716371,1666
20135956100,-99.91715945049556,38.49566313947483,1335
20141474100,-98.76798626402798,39.35033245463718,3684
20185470600,-98.61746733830866,38.05233280723782,1897
20185470700,-98.86097091025614,38.00037149743758,2354
20045001400,-95.3929981457783,38.86290472978022,5091
20045001203,-95.16003751462061,38.78748144074662,6704
20045000801,-95.30308621530425,38.93304456410593,6099
20045000501,-95.24923219634991,38.98157959659082,3252
20045001500,-95.3897525269451,39.02629061151633,2605
20045001201,-95.2004084633958,38.88495633297831,1756
20045001002,-95.20096582109156,38.92942811090174,5901
20045001202,-95.10176901665143,38.90581403775732,7572
20111000200,-96.21010406280105,38.42375044309281,6365
20111000300,-96.21190869749226,38.396679710781044,5057
20111000500,-96.16421221200312,38.391887611639085,4981
20045000100,-95.22589104006938,39.01259502681169,2891
20045000200,-95.21171392038052,38.95646967541091,6998
20045000300,-95.24114236123302,38.95884597345271,7934
20091052606,-94.86211468311036,39.01976870720836,2039
20091053109,-94.68169887414435,38.89348527145567,2669
20091053423,-94.70165171876243,38.86202848052204,5544
20091053421,-94.73302878714915,38.87638482406182,4301
20091053703,-94.91785462187913,38.80308849000112,3636
20091053705,-94.90065508334123,38.806626570573485,3073
20091053414,-94.65696876089994,38.87626017158022,4575
20091053415,-94.67717098537602,38.8764678570187,3967
20091053803,-94.64267343748337,38.78180248785123,3662
20091053419,-94.69349500827947,38.87642076857942,1628
20091053707,-94.91860714861502,38.81758641651904,4536
20091051909,-94.69536478655498,38.94955293774009,5836
20209044806,-94.86213854555162,39.087975396813015,638
20045000604,-95.27015955525891,38.98204829849358,5166
20045000603,-95.30893602338477,38.984922530100846,7657
20091052419,-94.73304114329267,38.99285798046914,5081
20091980003,-94.8011267057425,38.98731039937307,0
20091053712,-94.91718745556642,38.771343645634815,4282
20045001600,-95.31514037464541,38.958743206606385,10258
20091051908,-94.69535799913746,38.93840977198073,1728
20091052418,-94.71503429188681,38.98963120910286,3455
20091052421,-94.7329794621353,38.97831550393864,4056
