GEOID,x,y,population
54105030101,-81.42622508833047,39.000290227836764,3123
54069002700,-80.71836997708583,40.06617720640607,775
54075960102,-79.82663176177981,38.54571274963596,1179
54075960101,-79.76893520310279,38.43163514039805,1205
54105030102,-81.3065463899496,39.05593239384438,2677
54069001901,-80.69022050913567,40.04515907589897,2427
54035963300,-81.7375594403893,38.96272221045481,4444
54035963700,-81.62870812139366,38.71339958266406,8243
54035963200,-81.65245752315926,38.96877010400925,4634
54035963400,-81.8122275610809,38.88155686270783,4064
54049020800,-80.13500116627007,39.47368638336529,2810
54037972701,-77.76873806805283,39.28175071719473,2752
54037972203,-77.78498490633442,39.389535576917766,2517
54097966600,-80.25232559032277,39.0257662673871,4654
54097967000,-80.30194081175335,38.8165515766638,4564
54097966800,-80.21309950512706,38.98355783880446,3731
54097967100,-80.14749952629231,38.89591354324601,4933
54097966700,-80.22706812314412,38.99043653606528,3281
54097966900,-80.24804286590687,38.9567205867123,3441
54021967700,-80.8585417475477,38.922266478868174,5797
54021967800,-80.84003317383713,38.94505502059193,2508
54007967900,-80.61267338355727,38.769889603136725,5335
54007968000,-80.85653901829507,38.69421577707761,4411
54007968100,-80.73986573827075,38.59512278267739,4599
54061010201,-79.94997466270777,39.65089279501811,4675
54061010102,-79.95102057305161,39.63841315138282,4893
54061011806,-79.8493396595308,39.631609608279206,5403
54061011805,-79.86339314194905,39.60359603057151,4832
54061011803,-79.88398468817745,39.57651922858898,3699
54061011804,-79.92168574961785,39.527914703654396,3641
54061012000,-79.96809883684666,39.657354553304884,5690
54085962400,-81.1401368248205,39.14060732032567,3002
54107011000,-81.55582021027126,39.28128412257271,3122
54065970700,-78.13857789389832,39.62816403764181,6067
54065970900,-78.36782333903719,39.55708633174057,2718
54065970800,-78.22977640185354,39.63341302995832,3791
54065971000,-78.25031827704417,39.50114643733836,4934
54077963800,-79.65501770719867,39.647512091665625,6965
54077964100,-79.55216289069644,39.54883678319937,4914
54077964300,-79.78346172830358,39.46650704799377,4593
54077964200,-79.57976265426747,39.346416349041945,3667
54077963900,-79.76076546710541,39.54526279726629,4058
54077964400,-79.82657863048608,39.404601581953976,3220
54077964500,-79.76627033152943,39.307944537180745,2573
54077964000,-79.70906398727332,39.47811630696379,3770
54023969500,-79.19655479339336,39.016195738087546,4066
54023969600,-79.1285035964116,38.91555331586713,4411
54023969400,-79.21183007772358,39.19588723109434,3196
54039001700,-81.56932863677561,38.30155187691586,1651
54091964700,-80.13695849790395,39.355874034228165,5019
54091964900,-79.96005430895175,39.31503263450846,2058
54091964600,-79.9732491701462,39.38994073503235,4492
54091964800,-80.09936384598356,39.28518523711353,5408
54039010200,-81.74770620848875,38.35998968263495,2207
54039013800,-81.86373230743253,38.403941111403505,2616
54039001800,-81.60876087522672,38.30367065830294,2450
54039010100,-81.72668273365701,38.374280071426064,3552
54039010801,-81.69475224352857,38.531397061140744,6922
54039011200,-81.32332311832204,38.46962387955183,3927
54039012300,-81.69532478644186,38.25676040857222,7401
54039013600,-81.8292257961698,38.36113591383702,4317
54099020900,-82.3625167861314,38.12585194844864,2879
54099020700,-82.55163772698435,38.222682627209515,3714
54099020100,-82.52055021472901,38.38412546609448,2832
54099005200,-82.51792898770944,38.397855847955945,1856
54099020500,-82.38057679163936,38.26217405183864,5020
54099021000,-82.35935070681056,37.98405980531326,3306
54099005100,-82.51760896287709,38.40363302324313,1954
54099020600,-82.4777530382571,38.273143488901404,5000
54099020800,-82.50796279875149,38.093514340222406,3662
54099020300,-82.57310099604952,38.39872633151335,4352
54099020400,-82.51724311748995,38.35670360100489,6488
54095962000,-80.84458142902392,39.41759394677676,2029
54095961800,-80.96220690560862,39.55979695465293,3433
54095961900,-80.92226620415211,39.5090250244405,3487
54039010300,-81.74882835729184,38.366920924544964,2371
54039011100,-81.48462623324095,38.49118463376775,4916
54039001100,-81.59533761194356,38.3496984634575,5084
54039010802,-81.57984942975278,38.52516190456822,3382
54039011500,-81.55802226139849,38.26551759187666,4107
54039002100,-81.66481387970383,38.35293179061754,4783
54039001902,-81.6509073569655,38.3228868421892,3829
54039010702,-81.71497293737404,38.4292478014834,5320
54039013100,-81.75515093063851,38.338172152348726,4401
54039011301,-81.47048258121869,38.3672715648986,3067
54039013000,-81.72093243094083,38.33883678617766,4677
54039010900,-81.62332781918565,38.43740433684269,2659
54039002000,-81.64772696340397,38.3421268140909,3009
54039000500,-81.63300877259283,38.36702654852601,2187
54039000200,-81.68309880931378,38.39053465279943,2453
54039010600,-81.81900561355498,38.407290800753756,4745
54039013300,-81.81001404867962,38.3663572790902,2840
54039001901,-81.67943360369229,38.334043779675234,3421
54039000300,-81.63504553467729,38.390763101969554,2686
54039011402,-81.50132050750565,38.28108670939145,3878
54039010500,-81.75898597000956,38.4099605991247,4737
54039012100,-81.40388252488117,38.09972065398719,4050
54039011000,-81.56889727924235,38.40595482900056,4757
54039010701,-81.79327613860184,38.43246351077687,5162
54039012800,-81.69206029930018,38.351691147012865,4312
54039000600,-81.65125701873741,38.37314367673723,4108
54039000700,-81.65985969188503,38.36640144928438,2445
54039000800,-81.64784046315935,38.360388853819565,1585
54039010400,-81.7670531710663,38.38345568185598,1602
54039011401,-81.5398355232503,38.34116363837087,2675
54039011800,-81.34911054991925,38.28034669308992,4348
54039012200,-81.5187027594713,38.145891498748014,5354
54039012900,-81.69614403983604,38.36659549937088,1200
54039013200,-81.78513175918087,38.32958407893102,3725
54039013400,-81.79488599346642,38.37914560638644,2223
54039013500,-81.81350843653314,38.383057142875685,2619
54039000900,-81.63506690335036,38.352085123668,1029
54039001200,-81.62004259096572,38.345683590818865,1482
54039001300,-81.62398924484503,38.34122924741606,2126
54055001500,-81.16063056096243,37.36492123671781,5408
54055002100,-81.23501524055999,37.25176184235175,3008
54055001800,-81.18292204009161,37.33210647263164,6059
54055001600,-81.29600599134794,37.36120267840808,1367
54055001000,-81.14415431516287,37.41937348584879,5159
54055001300,-81.08722406703261,37.37600838811015,4312
54055001900,-81.19410432917218,37.28741562452318,1495
54055001700,-81.25692587746262,37.307398588922744,4740
54055002200,-81.19978438337941,37.2624265182615,4367
54055001100,-80.97263830292289,37.433950089273466,6144
54055001400,-81.10394783349632,37.36724386039899,1936
54055000900,-81.14950796795192,37.499998869984765,2968
54055002400,-80.97444022619975,37.34171828861312,2769
54055002000,-81.24490222743034,37.26863842386976,2612
54055002300,-81.1131449696681,37.317018911413875,5216
54055001200,-81.06552701327419,37.38688669879342,3403
54039001500,-81.59509510884541,38.32800064345674,4504
54093965300,-79.45316971941607,39.07292348642884,2324
54093965400,-79.69246789340619,39.08473745208682,2970
54093965200,-79.66139597835797,39.18442815026841,1741
54049020500,-80.1417883798771,39.49414568705543,1893
54049021000,-80.05235197225001,39.45563335221074,5864
54049021500,-80.14570037278195,39.56247923215357,3636
54049021600,-80.27078868351771,39.56299861669043,4642
54049020700,-80.11380723817534,39.50208271959958,3471
54049020200,-80.15547529887984,39.4812525026226,3250
54049020400,-80.19901356382901,39.487507036373756,1600
54049021700,-80.35076522703051,39.57207864279982,1805
