GEOID,x,y,population
21237930200,-83.58870401021126,37.73888702169996,4050
21031930300,-86.73198166477118,37.225166161683845,4780
21031930400,-86.72331324166574,37.08776214811383,1605
21031930200,-86.51788417300695,37.23658635179488,1806
21031930500,-86.84868608642317,37.15703260703143,1299
21031930100,-86.6255920050209,37.31702528604622,3245
21181960200,-83.97979819131987,38.29160618187909,4999
21181960100,-84.05731127755503,38.38757319737619,2062
21167960200,-84.93367432869559,37.785552652296964,5638
21169960200,-85.68608032131465,36.91814538301755,2988
21169960300,-85.56595634588487,36.96622870808114,4733
21169960100,-85.67487889071894,37.098878289640304,2269
21125970200,-84.13649537724335,37.241212880327616,6211
21125970300,-84.21663898380824,37.154094550157495,4503
21125970600,-84.09188164650142,37.12256148403752,3476
21125970800,-83.97250033631576,37.100904128431324,5001
21125970100,-84.01024752321199,37.19984715396982,3061
21125970700,-84.0715859923921,37.085605133160506,5968
21125971002,-84.07444085422914,36.989991008444946,6273
21125970500,-84.07352957967977,37.14452792151392,4253
21125970400,-84.12067736394106,37.11838180286773,3931
21125970900,-83.96096550964508,37.03480718414376,3622
21201970100,-84.05202230440949,38.518813989152,2161
21029020400,-85.64712362409355,38.05321135323575,6403
21029020500,-85.67690202535681,38.07557114487397,5731
21029020300,-85.62544857501977,38.03293802257565,4870
21029021200,-85.68676438850964,37.88201152193775,5069
21029020900,-85.82310456559867,38.02811628382708,3061
21029020800,-85.73607355101083,38.034759891721784,5144
21145030500,-88.61551829029642,37.08304618595717,1215
21145030800,-88.6574554871374,37.071422050482965,4829
21099970500,-85.76650165376338,37.239971490124475,4004
21099970200,-85.94556556561457,37.390262744520996,2551
21099970100,-85.76111449330756,37.37265925227141,1951
21099970400,-85.93589113786685,37.20043856253269,5242
21099970300,-85.99102484809849,37.30026025099029,4783
21107971000,-87.71162849196709,37.26462573261419,2813
21107970400,-87.50520727803134,37.331287130829075,1972
21107971100,-87.65399713565789,37.172391209118885,3264
21107971300,-87.46550292527115,37.16803393716559,4749
21107970200,-87.63046366305723,37.38633107608522,3639
21107970300,-87.53064154498927,37.35743919243794,7319
21107970500,-87.58177506667495,37.304136276396264,4548
21107970900,-87.52671550877274,37.250102530778754,3657
21107970800,-87.4935606496729,37.29567609609924,2873
21107970100,-87.43171613766853,37.46460805943618,3264
21107970700,-87.40206532682636,37.32738386275372,4508
21217920400,-85.39580646128042,37.33163384824334,8362
21217920200,-85.44111624103671,37.420663545773,3222
21217920500,-85.30038373493444,37.29023241635331,6407
21217920300,-85.33300123761165,37.37090513331582,4612
21217920100,-85.1998319184493,37.394703375995874,2803
21013961100,-83.81825089279681,36.668178246218666,3359
21063920100,-83.16364994318509,38.133737585687044,5471
21063920200,-83.01564519082726,38.09822128184945,2062
21061920300,-86.16708387948972,37.28039057285323,1320
21061980100,-86.1443020239475,37.1956835757475,278
21067000400,-84.47520041542566,38.04534054591374,1929
21067000600,-84.4853563026566,38.02777505104189,4410
21067000700,-84.49403553065208,38.02897711319748,2380
21067000801,-84.50304684145134,38.0297569131763,3419
21067000802,-84.5010116382716,38.037422122314595,4516
21067004001,-84.48696291791495,37.97334079274681,6354
21067002200,-84.52238303210564,38.069585615851885,1660
21067003802,-84.44304158605149,38.14869706446985,2059
21067000900,-84.51345660720801,38.043865835936494,5954
21111011106,-85.5829173096195,38.195492034861815,7286
21111011109,-85.60645209242975,38.1762880907866,2256
21111011110,-85.58510410748067,38.17750189871712,6366
21067001100,-84.50738137937107,38.066588067999376,5132
21067001300,-84.48614255453056,38.06653344471343,1860
21049020400,-84.08988846271892,37.910173395709194,3106
21049020500,-84.26548679278852,37.94007868063088,2830
21049020101,-84.2023655377385,37.995266863245206,5461
21049020300,-84.08351950873315,38.03200267460556,2217
21049020103,-84.21738481145177,37.96609834551954,3705
21049020600,-84.23910025852057,38.03862856943696,4641
21167960100,-84.89027410947547,37.88090971522873,4265
21167960500,-84.74811950198644,37.784992154168904,3502
21215080200,-85.25097118682167,38.01883902610459,6045
21211040200,-85.21959087938436,38.285953112539474,7700
21209040602,-84.6548365813845,38.23284193036784,4450
21209040601,-84.63777482155812,38.17437320963269,3541
21209040501,-84.68926050666619,38.308554500889564,2623
21209040302,-84.46866807616111,38.24324571083424,1555
21209040303,-84.52723986662238,38.253199869671874,2199
21209040502,-84.61024431059906,38.36857542917995,4101
21209040301,-84.48171197892903,38.19953684621829,3064
21209040205,-84.54156656287826,38.17985671717902,4353
21209040603,-84.58535953127407,38.2683994107118,5710
21187970300,-84.75144948547418,38.43109600422541,2502
21187970100,-84.89292313288799,38.62332025871506,3407
21187970200,-84.85123179195334,38.52175072312799,4777
21085950500,-86.26286361064578,37.39854884160533,2608
21085950600,-86.45812809701432,37.40071356118717,4061
21085950300,-86.26513301640651,37.53599951330991,4403
21085950200,-86.16165556304608,37.51795574838536,2918
21085950100,-86.12876259027355,37.41418206407321,2866
21085950700,-86.51624202747222,37.529763724557775,2404
21085950400,-86.35094278754737,37.50302693527724,6869
21141960600,-86.89200190094815,36.696538407734515,2954
21141960400,-86.99604379300945,36.841897082956876,5107
21141960200,-86.93217258558057,37.003277463398625,3288
21141960500,-86.87472595385968,36.78843900234704,4387
21141960300,-86.84665273868734,36.89895892175374,5466
21141960100,-86.72693064278583,36.90894338506539,5645
