GEOID,x,y,population
17161022800,-90.54731916522448,41.49909792553295,5589
17161022900,-90.54778239809598,41.48978669652975,2621
17161023000,-90.5462816788763,41.47459779413901,3795
17161023100,-90.56957627638188,41.47138330517447,2496
17091011700,-87.87355442189767,41.129479958431645,3554
17091011800,-87.8764622716117,41.13977467415917,2723
17119400951,-90.09829171248703,38.72763407205505,5056
17119400952,-90.08180175638259,38.72984408195063,3168
17119401100,-90.09265631435666,38.86733829441483,6205
17119401500,-90.13709650451638,38.88557623969859,2800
17119401722,-90.04136149873543,38.905173822998755,2660
17189950200,-89.56265881467667,38.38126056226986,3794
17189950400,-89.39337737366762,38.27325196507125,3990
17189950300,-89.37598186163764,38.3557133229188,3087
17189950100,-89.28626175743882,38.432667004544506,3389
17161024000,-90.46271926322775,41.434249278729965,4274
17161024400,-90.5956739299709,41.47610580239231,2053
17119403401,-89.992544862291,38.68735401473988,3966
17119403531,-89.86544643549067,38.730468170252806,8070
17119401701,-90.1014824967824,38.909066324509475,2561
17119403402,-90.01273557340329,38.668163159748524,6071
17089853100,-88.33958213554429,41.766359095521764,3313
17089853200,-88.32014621654915,41.765781999831134,6349
17193958400,-88.19880430532056,37.97314255671097,3261
17193958300,-88.28462162241169,38.140021927576086,2667
17193958200,-88.08462250572995,38.15817978103292,2802
17091012000,-87.87876453606779,41.160534426556936,5587
17197884003,-88.2278722278131,41.274858057369975,4164
17197880417,-88.18144312444767,41.58003979800558,2731
17089854501,-88.43290199066547,41.85217205164354,15542
17029000200,-88.38658334763838,39.50320988080517,5899
17029000600,-88.10129411111505,39.46127411324229,3865
17091011100,-87.71602285307233,41.04175559599644,2091
17091011500,-87.84226027585274,41.123309407429495,2230
17029001100,-88.37464283165691,39.46757711292545,3699
17089852903,-88.27225268454832,41.791041299319446,6196
17161022300,-90.5128405391465,41.51076320671995,2264
17089852905,-88.32203616617454,41.78157597911192,4702
17089853001,-88.36273775711437,41.79559910855053,2679
17035972400,-88.09520613665504,39.25616201356886,3073
17035972500,-88.23359722448045,39.29482355832289,3251
17035972600,-88.39338064774827,39.26947982180309,4575
17119401904,-90.09360076957662,38.759688296785754,660
17089853300,-88.3018393241944,41.769205130532235,5628
17089853400,-88.29813901511936,41.760394828472926,9778
17089853500,-88.28651283489478,41.761795575499654,6975
17089853600,-88.29801697601175,41.752736098723,8786
17089853900,-88.34412296975523,41.75790705938318,6049
17089854001,-88.36081109034342,41.75253296889255,4645
17089854100,-88.32100481756169,41.74296052418824,5141
17089854200,-88.31595122165214,41.74442606082053,5827
17143002702,-89.63330040911154,40.7303920991717,3886
17143002701,-89.63312126049506,40.71828799733703,3801
