GEOID,x,y,population
16041970200,-111.717292913552,42.063280867863554,6834
16041970100,-111.84762985376892,42.22338290180997,6286
16073950200,-116.1602863753855,42.56858431764594,3641
16073950101,-116.97071213023416,43.5937239794648,4460
16073950102,-116.84887523952725,43.52558314190688,3283
16069960700,-116.85047607556149,46.12433519584755,5601
16069960900,-116.96654003204955,46.37630308496604,3181
16069960400,-117.02654004338476,46.40794013023066,3426
16069960200,-116.57498415137562,46.58664236589793,314
16069960300,-116.95817102317979,46.468500999333365,5015
16069960600,-116.99218975954624,46.40023211030905,4983
16069940000,-116.6593466644882,46.411009553366995,4759
16069960500,-117.01709776888264,46.39565562404618,3615
16069961000,-116.94137856197317,46.380844241347795,5429
16069960800,-116.97618956225197,46.36632795625992,3691
16001000500,-116.22324406277981,43.64041742720104,6116
16001000600,-116.20448315922506,43.630837871500354,5128
16001002222,-116.31425636403489,43.55383155254676,6257
16001001500,-116.21833168645757,43.59485248066036,3575
16001010100,-116.13945276536252,43.649583663208524,7194
16081960100,-111.20761454617016,43.75942987653172,10776
16067970500,-113.6513222609442,42.59103054066002,4304
16067970400,-113.69926079900449,42.61486254320347,4164
16067970100,-113.83600358842997,42.67067695371508,3073
16067970200,-113.80405917447102,42.56076934514921,5956
16067970300,-113.58243789238658,42.93002693575202,2951
16001010201,-116.40716253031789,43.75509375347312,11517
16001010322,-116.40361553042992,43.60641859211429,7501
16001010401,-116.40503890486343,43.5057544292825,23352
16001001100,-116.2569110756374,43.638951237117936,4153
16001010223,-116.295674967641,43.6775642343507,6068
16001010402,-116.30706592150499,43.535203314483915,11986
16001002100,-116.22247503642865,43.54999888563393,2063
16001010331,-116.3700763430602,43.65506938754844,21859
16071960100,-112.53935659828723,42.19496983672886,4284
16001001201,-116.26623849420037,43.633160833207484,3334
16001001000,-116.22806311933475,43.60874378947452,6883
16001001202,-116.26116192419728,43.61980547601709,6390
16001000100,-116.20774201291688,43.61627564060294,3881
16001000302,-116.24415804758942,43.6546230935845,3130
16001000803,-116.16195758986103,43.56902467817339,4391
16001000900,-116.20001211050995,43.595270352516295,6369
16001000802,-116.18420602039099,43.57799377959774,5630
16001001400,-116.24360891676618,43.59719120090804,5081
16001002411,-116.3042466640253,43.641197186731034,5666
16001000400,-116.23433254502845,43.63494355472963,5795
16001010501,-116.29575819093894,43.333015892929794,6896
16055001500,-116.76859689491849,47.680336232292326,3505
16055000200,-116.65799094521802,47.888867610838275,9248
16055002000,-116.90166930278365,47.597442467379196,3750
16055001900,-116.53057621897341,47.62103077742509,2936
16055000100,-116.89558979165108,47.93022596042293,6320
16055000800,-116.83238877571615,47.71100469627175,4590
16055001400,-116.78405774751319,47.668703438260366,2883
16055000700,-116.83864531306035,47.75355408715966,17752
16055000900,-116.79870197737898,47.70018640374939,5128
16055001100,-116.77244220510322,47.73242531787577,2168
16055001200,-116.77578772605862,47.711697791892206,6780
16055001300,-116.77554943646919,47.693490156975116,4576
16055000500,-116.92107567631493,47.72876108124762,12806
16051960100,-112.36838694365552,43.840159237131964,3387
16051960400,-111.81549962844619,43.66664636933107,11673
16051960300,-111.9475784559469,43.670080891232345,8363
16051960200,-112.02047232369044,43.70422958790374,3987
16083000200,-114.44072753232201,42.57031651824787,6391
16055001002,-116.7765368745676,47.77286489259639,4553
16055000402,-116.965517766693,47.724841951197135,8237
16001002000,-116.25941399888396,43.60634310064555,4512
16055000601,-116.87309547286279,47.71341393019599,4077
16055001001,-116.79031673713885,47.75651985306328,6473
16001002221,-116.3014672025826,43.56687786306528,8699
16001002302,-116.28477535619078,43.617226152616574,9674
16001002310,-116.32433658488627,43.61565937773003,10527
16001002410,-116.29285943064777,43.64645186231,7420
